"","dataSource","subject_id","activity","variable","mean"
"2834","test",18,"WALKING","frequency_body_acceleration_magnitude_std",-0.769815429663462
"2835","test",18,"WALKING","frequency_body_acceleration_magnitude_mean_freq",0.0939107208471154
"2836","test",18,"WALKING","frequency_body_body_acceleration_jerk_magnitude_mean",-0.771023956860577
"2837","test",18,"WALKING","frequency_body_body_acceleration_jerk_magnitude_std",-0.785416341201923
"2838","test",18,"WALKING","frequency_body_body_acceleration_jerk_magnitude_mean_freq",0.253077249489149
"2839","test",18,"WALKING","frequency_body_body_gyro_magnitude_mean",-0.837031427067308
"2840","test",18,"WALKING","frequency_body_body_gyro_magnitude_std",-0.805546287307692
"2841","test",18,"WALKING","frequency_body_body_gyro_magnitude_mean_freq",-0.0986364542399038
"2842","test",18,"WALKING","frequency_body_body_gyro_jerk_magnitude_mean",-0.906618600288462
"2843","test",18,"WALKING","frequency_body_body_gyro_jerk_magnitude_std",-0.917877494139423
"2844","test",18,"WALKING","frequency_body_body_gyro_jerk_magnitude_mean_freq",0.136472474402067
"2845","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_mean_x",0.274713069679487
"2846","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_mean_y",-0.0181513286089596
"2847","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_mean_z",-0.105622849346154
"2848","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_std_x",-0.65087337051282
"2849","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_std_y",-0.582794875788462
"2850","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_std_z",-0.619471669038462
"2851","test",18,"WALKING_DOWNSTAIRS","time_gravity_acceleration_mean_x",0.664631141858974
"2852","test",18,"WALKING_DOWNSTAIRS","time_gravity_acceleration_mean_y",-0.0485407951602564
"2853","test",18,"WALKING_DOWNSTAIRS","time_gravity_acceleration_mean_z",0.0456655913461538
"2854","test",18,"WALKING_DOWNSTAIRS","time_gravity_acceleration_std_x",-0.974000779166667
"2855","test",18,"WALKING_DOWNSTAIRS","time_gravity_acceleration_std_y",-0.968442177564103
"2856","test",18,"WALKING_DOWNSTAIRS","time_gravity_acceleration_std_z",-0.954803625705128
"2857","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_mean_x",0.0768429968839744
"2858","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_mean_y",0.0179355279941026
"2859","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_mean_z",0.00340469970022564
"2860","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_std_x",-0.693010865128205
"2861","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_std_y",-0.710452434551282
"2862","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_std_z",-0.789121764230769
"2863","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_mean_x",-0.0442877035342949
"2864","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_mean_y",-0.0645449468569231
"2865","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_mean_z",0.0995632384141026
"2866","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_std_x",-0.787531731538462
"2867","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_std_y",-0.757228573653846
"2868","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_std_z",-0.680591075961538
"2869","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_mean_x",-0.0928814969151282
"2870","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_mean_y",-0.0461505589173077
"2871","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_mean_z",-0.0664764726665385
"2872","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_std_x",-0.853620397692308
"2873","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_std_y",-0.842365719038462
"2874","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_std_z",-0.809269327692308
"2875","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_magnitude_mean",-0.606449350128205
"2876","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_magnitude_std",-0.635538669641026
"2877","test",18,"WALKING_DOWNSTAIRS","time_gravity_acceleration_magnitude_mean",-0.606449350128205
"2878","test",18,"WALKING_DOWNSTAIRS","time_gravity_acceleration_magnitude_std",-0.635538669641026
"2879","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_magnitude_mean",-0.711229615064103
"2880","test",18,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_magnitude_std",-0.702931367692308
"2881","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_magnitude_mean",-0.674386287884615
"2882","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_magnitude_std",-0.749089436589744
"2883","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_magnitude_mean",-0.834209954615385
"2884","test",18,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_magnitude_std",-0.861903134551282
"2885","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_x",-0.673532741602564
"2886","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_y",-0.627343087307692
"2887","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_z",-0.679139751025641
"2888","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_std_x",-0.643012633269231
"2889","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_std_y",-0.587685753916667
"2890","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_std_z",-0.617818544679487
"2891","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_freq_x",-0.249294619669231
"2892","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_freq_y",0.0134322444608974
"2893","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_freq_z",0.0167198494432115
"2894","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_x",-0.713853056602564
"2895","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_y",-0.721873891089744
"2896","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_z",-0.771605239230769
"2897","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_std_x",-0.698916201602564
"2898","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_std_y",-0.71811546301282
"2899","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_std_z",-0.805272325705128
"2900","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_freq_x",-0.105897247203846
"2901","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_freq_y",-0.208224146023077
"2902","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_freq_z",-0.16853990023141
"2903","test",18,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_x",-0.779717596076923
"2904","test",18,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_y",-0.772665113910256
"2905","test",18,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_z",-0.711320518717949
"2906","test",18,"WALKING_DOWNSTAIRS","frequency_body_gyro_std_x",-0.793104268326923
"2907","test",18,"WALKING_DOWNSTAIRS","frequency_body_gyro_std_y",-0.750544169423077
"2908","test",18,"WALKING_DOWNSTAIRS","frequency_body_gyro_std_z",-0.70153658224359
"2909","test",18,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_freq_x",-0.137071917868269
"2910","test",18,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_freq_y",-0.192861499249167
"2911","test",18,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_freq_z",-0.0774130371467949
"2912","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_magnitude_mean",-0.647930089102564
"2913","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_magnitude_std",-0.686022213333333
"2914","test",18,"WALKING_DOWNSTAIRS","frequency_body_acceleration_magnitude_mean_freq",0.0873691073596154
"2915","test",18,"WALKING_DOWNSTAIRS","frequency_body_body_acceleration_jerk_magnitude_mean",-0.70405697525641
"2916","test",18,"WALKING_DOWNSTAIRS","frequency_body_body_acceleration_jerk_magnitude_std",-0.703221489807692
"2917","test",18,"WALKING_DOWNSTAIRS","frequency_body_body_acceleration_jerk_magnitude_mean_freq",0.186622273622436
"2918","test",18,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_magnitude_mean",-0.788626892948718
"2919","test",18,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_magnitude_std",-0.768752857551282
"2920","test",18,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_magnitude_mean_freq",-0.00234728622564103
"2921","test",18,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_jerk_magnitude_mean",-0.855388919038461
"2922","test",18,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_jerk_magnitude_std",-0.881312495897436
"2923","test",18,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_jerk_magnitude_mean_freq",0.268910169823077
"2924","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_mean_x",0.26629102619697
"2925","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_mean_y",-0.0171755888874242
"2926","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_mean_z",-0.10776643659697
"2927","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_std_x",-0.730842608423485
"2928","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_std_y",-0.576214528026894
"2929","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_std_z",-0.708502719996212
"2930","test",20,"WALKING_DOWNSTAIRS","time_gravity_acceleration_mean_x",0.640035175458333
"2931","test",20,"WALKING_DOWNSTAIRS","time_gravity_acceleration_mean_y",-0.0118533098295455
"2932","test",20,"WALKING_DOWNSTAIRS","time_gravity_acceleration_mean_z",0.114564479136629
"2933","test",20,"WALKING_DOWNSTAIRS","time_gravity_acceleration_std_x",-0.958940506856061
"2934","test",20,"WALKING_DOWNSTAIRS","time_gravity_acceleration_std_y",-0.956186145643939
"2935","test",20,"WALKING_DOWNSTAIRS","time_gravity_acceleration_std_z",-0.941346905060606
"2936","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_mean_x",0.0829970252886364
"2937","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_mean_y",0.00409392012833333
"2938","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_mean_z",-0.00492581856645076
"2939","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_std_x",-0.738456741701136
"2940","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_std_y",-0.697094087916667
"2941","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_std_z",-0.808306622901515
"2942","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_mean_x",-0.0264536290416288
"2943","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_mean_y",-0.0778519699030682
"2944","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_mean_z",0.0857951641734848
"2945","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_std_x",-0.769903129628788
"2946","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_std_y",-0.717645621940151
"2947","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_std_z",-0.670903029889394
"2948","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_mean_x",-0.0958769719390151
"2949","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_mean_y",-0.0426550391503788
"2950","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_mean_z",-0.0543895193212121
"2951","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_std_x",-0.792245561973485
"2952","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_std_y",-0.778059146087121
"2953","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_std_z",-0.779487395189394
"2954","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_magnitude_mean",-0.663082338813258
"2955","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_magnitude_std",-0.693939335325758
"2956","test",20,"WALKING_DOWNSTAIRS","time_gravity_acceleration_magnitude_mean",-0.663082338813258
"2957","test",20,"WALKING_DOWNSTAIRS","time_gravity_acceleration_magnitude_std",-0.693939335325758
"2958","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_magnitude_mean",-0.741137579134091
"2959","test",20,"WALKING_DOWNSTAIRS","time_body_acceleration_jerk_magnitude_std",-0.710880025417045
"2960","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_magnitude_mean",-0.667928326815151
"2961","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_magnitude_std",-0.697665905498788
"2962","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_magnitude_mean",-0.791142682693182
"2963","test",20,"WALKING_DOWNSTAIRS","time_body_gyro_jerk_magnitude_std",-0.769587409686364
"2964","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_x",-0.726893238715909
"2965","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_y",-0.615778390488636
"2966","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_z",-0.732682394225
"2967","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_std_x",-0.733380013048182
"2968","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_std_y",-0.583608401865909
"2969","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_std_z",-0.718562026022727
"2970","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_freq_x",-0.184476135757955
"2971","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_freq_y",-0.0295507852626515
"2972","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_mean_freq_z",0.0633816947079545
"2973","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_x",-0.749530549579277
"2974","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_y",-0.713928055945076
"2975","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_z",-0.792631710723485
"2976","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_std_x",-0.750517448246212
"2977","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_std_y",-0.699461833916515
"2978","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_std_z",-0.822587580079545
"2979","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_freq_x",-0.0179163196529545
"2980","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_freq_y",-0.26940800239875
"2981","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_jerk_mean_freq_z",-0.144420068240795
"2982","test",20,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_x",-0.734184093444318
"2983","test",20,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_y",-0.717660117133977
"2984","test",20,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_z",-0.676819851125379
"2985","test",20,"WALKING_DOWNSTAIRS","frequency_body_gyro_std_x",-0.782604498818182
"2986","test",20,"WALKING_DOWNSTAIRS","frequency_body_gyro_std_y",-0.720420540156439
"2987","test",20,"WALKING_DOWNSTAIRS","frequency_body_gyro_std_z",-0.699655335964015
"2988","test",20,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_freq_x",-0.166358996031174
"2989","test",20,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_freq_y",-0.228911812156515
"2990","test",20,"WALKING_DOWNSTAIRS","frequency_body_gyro_mean_freq_z",-0.181603387529545
"2991","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_magnitude_mean",-0.688100665578409
"2992","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_magnitude_std",-0.7467287665375
"2993","test",20,"WALKING_DOWNSTAIRS","frequency_body_acceleration_magnitude_mean_freq",0.0452580765798864
"2994","test",20,"WALKING_DOWNSTAIRS","frequency_body_body_acceleration_jerk_magnitude_mean",-0.70689837068803
"2995","test",20,"WALKING_DOWNSTAIRS","frequency_body_body_acceleration_jerk_magnitude_std",-0.717917947097727
"2996","test",20,"WALKING_DOWNSTAIRS","frequency_body_body_acceleration_jerk_magnitude_mean_freq",0.0970360860475758
"2997","test",20,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_magnitude_mean",-0.722623719277727
"2998","test",20,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_magnitude_std",-0.734360690295455
"2999","test",20,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_magnitude_mean_freq",-0.120615253220606
"3000","test",20,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_jerk_magnitude_mean",-0.778482269505379
"3001","test",20,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_jerk_magnitude_std",-0.774559479119318
"3002","test",20,"WALKING_DOWNSTAIRS","frequency_body_body_gyro_jerk_magnitude_mean_freq",0.0355405178820455
"3003","test",20,"WALKING_UPSTAIRS","time_body_acceleration_mean_x",0.274687637666667
"3004","test",20,"WALKING_UPSTAIRS","time_body_acceleration_mean_y",-0.0188107168143333
"3005","test",20,"WALKING_UPSTAIRS","time_body_acceleration_mean_z",-0.108799759557778
"3006","test",20,"WALKING_UPSTAIRS","time_body_acceleration_std_x",-0.235258681911111
"3007","test",20,"WALKING_UPSTAIRS","time_body_acceleration_std_y",0.237504903277778
"3008","test",20,"WALKING_UPSTAIRS","time_body_acceleration_std_z",-0.418555584433333
"3009","test",20,"WALKING_UPSTAIRS","time_gravity_acceleration_mean_x",0.592856658222222
"3010","test",20,"WALKING_UPSTAIRS","time_gravity_acceleration_mean_y",-0.111967018333333
"3011","test",20,"WALKING_UPSTAIRS","time_gravity_acceleration_mean_z",0.0857185151513333
"3012","test",20,"WALKING_UPSTAIRS","time_gravity_acceleration_std_x",-0.956035172888889
